movieId,title,genres
55069,4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007),Drama|

5920,Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982),Adventure|Comedy|

55078,Far from the Madding Crowd (1967),Drama|Romance|

104231,Drug War (Du zhan) (2012),Crime|

71462,Cove, The (2009),Documentary|

5928,Border, The (1982),Drama|

55080,Brave One, The (2007),Drama|Thriller|Crime|

71464,Serious Man, A (2009),Drama|Comedy|

5930,Brimstone and Treacle (1982),Drama|Thriller|

5931,Britannia Hospital (1982),Drama|Comedy|

71466,City Island (2009),Drama|Comedy|

5932,Burden of Dreams (1982),Documentary|

71468,Ink (2009),Action|Sci-Fi|Fantasy|

5936,Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982),Drama|

104241,Kick-Ass 2 (2013),Action|Crime|Comedy|

120625,The Fool (2014),Drama|

5937,Danton (1983),Drama|

5938,Deathtrap (1982),Thriller|Crime|Comedy|Mystery|

104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX|

5940,Eating Raoul (1982),Comedy|

5941,Drumline (2002),Drama|Romance|Comedy|Musical|

5942,Hot Chick, The (2002),Comedy|

55094,In the Valley of Elah (2007),Drama|Mystery|

5943,Maid in Manhattan (2002),Romance|Comedy|

5944,Star Trek: Nemesis (2002),Action|Sci-Fi|Drama|Thriller|

5945,About Schmidt (2002),Drama|Comedy|

38713,Bullets or Ballots (1936),Drama|Thriller|Crime|

87867,Zookeeper (2011),Comedy|

120635,Taken 3 (2015),Action|Thriller|Crime|

5947,Evelyn (2002),Drama|

71482,Yatterman (Yattâman) (2009),Action|Fantasy|Comedy|

5948,Guys, The (2002),Drama|

55100,I Could Never Be Your Woman (2007),Romance|Comedy|

87869,Horrible Bosses (2011),Crime|Comedy|

120637,Blackhat (2015),Action|Drama|Thriller|Crime|Mystery|

5949,Intact (Intacto) (2001),Thriller|

71484,Metropia (2009),Sci-Fi|Animation|

5951,Morvern Callar (2002),Drama|

5952,Lord of the Rings: The Two Towers, The (2002),Adventure|Fantasy|

5954,25th Hour (2002),Drama|Crime|

55106,Design for Living (1933),Romance|Comedy|

5955,Antwone Fisher (2002),Drama|

71490,Grace (2009),Drama|Horror|Thriller|

5956,Gangs of New York (2002),Drama|Crime|

5957,Two Weeks Notice (2002),Romance|Comedy|

87876,Cars 2 (2011),Adventure|Animation|IMAX|Comedy|Children|

5959,Narc (2002),Drama|Thriller|Crime|

5960,Bad Influence (1990),Drama|Thriller|

5961,Blue Steel (1990),Action|Thriller|

5962,Body of Evidence (1993),Drama|Thriller|

5963,Children's Hour, The (1961),Drama|

55116,Hunting Party, The (2007),Action|Adventure|Drama|Thriller|Comedy|

5965,Duellists, The (1977),Action|War|

71500,Trick 'r Treat (2007),Horror|Thriller|Comedy|

5966,Kiss Before Dying, A (1956),Film-Noir|Mystery|

55118,Eastern Promises (2007),Drama|Thriller|Crime|

5968,Miami Blues (1990),Drama|Crime|Comedy|

5969,My Girl 2 (1994),Drama|Romance|Comedy|

104272,Blackfish (2013),Documentary|

5970,My Girl (1991),Drama|Romance|Comedy|

5971,My Neighbor Totoro (Tonari no Totoro) (1988),Drama|Fantasy|Animation|Children|

5974,Thief of Bagdad, The (1940),Adventure|Fantasy|

5975,War and Peace (1956),Drama|Romance|War|

5977,Where's Poppa? (1970),Comedy|

104280,Black Room, The (1935),Horror|Thriller|Crime|

104283,Wind Rises, The (Kaze tachinu) (2013),Drama|Animation|Romance|

5979,Attack of the Crab Monsters (1957),Sci-Fi|Horror|

5980,Black Christmas (1974),Horror|Thriller|Mystery|

5981,Day of the Triffids, The (1962),Sci-Fi|Horror|

5983,Invaders from Mars (1953),Sci-Fi|

71518,Whip It (2009),Drama|Comedy|

5984,Story of O, The (Histoire d'O) (1975),Drama|Romance|

5985,Asoka (Ashoka the Great) (2001),Action|Drama|Romance|

71520,Invention of Lying, The (2009),Comedy|

5986,Fat City (1972),Drama|

5987,Love, Honour and Obey (2000),Drama|Crime|Comedy|

5989,Catch Me If You Can (2002),Drama|Crime|

5990,Pinocchio (2002),Fantasy|Comedy|Children|

87911,I Am You (In Her Skin) (2009),Drama|Thriller|

5991,Chicago (2002),Drama|Crime|Comedy|Musical|

5992,Hours, The (2002),Drama|Romance|

5993,Max (2002),Drama|

5994,Nicholas Nickleby (2002),Drama|Romance|

5995,Pianist, The (2002),Drama|War|

71530,Surrogates (2009),Action|Sci-Fi|Thriller|

5998,Doppelganger (1993),Horror|Thriller|

71535,Zombieland (2009),Action|Horror|Comedy|

5999,Heavy Metal 2000 (2000),Action|Sci-Fi|Adventure|Fantasy|Animation|

87921,Ward, The (2010),Horror|Thriller|

6001,King of Comedy, The (1983),Drama|Comedy|

6002,Love Liza (2002),Drama|

6003,Confessions of a Dangerous Mind (2002),Drama|Thriller|Crime|Comedy|

55156,Unreasonable Man, An (2006),Documentary|

6005,Blue Collar Comedy Tour: The Movie (2003),Documentary|Comedy|

6006,Just Married (2003),Romance|Comedy|

6007,P.S. Your Cat is Dead (2002),Comedy|

71542,September Issue, The (2009),Documentary|

6008,Son, The (Le fils) (2002),Drama|

104312,Mortal Instruments: City of Bones, The (2013),Action|Adventure|Drama|IMAX|

87930,Page One: Inside the New York Times (2011),Documentary|

6012,Guy Thing, A (2003),Romance|Comedy|

6013,Kangaroo Jack (2003),Action|Comedy|

6014,National Security (2003),Action|Comedy|

104319,First Grader, The (2010),Drama|

55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Crime|Fantasy|Animation|

71550,Assassination of a High School President (2008),Drama|Comedy|Mystery|

6016,City of God (Cidade de Deus) (2002),Action|Adventure|Drama|Thriller|Crime|

6017,Divine Intervention (Yadon ilaheyya) (2002),Drama|Romance|War|Comedy|

104323,Four Horsemen (2012),Documentary|

6021,American Friend, The (Amerikanische Freund, Der) (1977),Drama|Thriller|Crime|Mystery|

6022,American Me (1992),Drama|

6023,Band of Outsiders (Bande à part) (1964),Drama|Crime|Romance|Comedy|

6025,CB4 - The Movie (1993),Comedy|

6030,Girls! Girls! Girls! (1962),Comedy|Musical|

38798,In Her Shoes (2005),Drama|Comedy|

6031,Imitation of Life (1959),Drama|Romance|

6032,Little Romance, A (1979),Romance|Comedy|

104337,Lee Daniels' The Butler (2013),Drama|

71571,Sorority Row (2009),Horror|Thriller|

6035,Pépé le Moko (1937),Drama|Crime|Romance|

71573,Whiteout (2009),Action|Drama|Thriller|Crime|Mystery|

6037,Summer Lovers (1982),Drama|Romance|Comedy|

71575,Rudo y Cursi (Rough and Vulgar) (2008),Drama|Comedy|

6039,Woman in Red, The (1984),Romance|Comedy|

6040,Darkness Falls (2003),Horror|Thriller|

6041,Amen. (2002),Drama|

71579,Education, An (2009),Drama|Romance|

6045,Bullet (1996),Action|Drama|Crime|

6047,Dead Reckoning (1947),Film-Noir|Drama|Mystery|

87971,Anton Chekhov's The Duel (2010),Drama|

6051,Harder They Come, The (1973),Action|Drama|Crime|

87973,Betrayed, The (2009),Drama|Thriller|Crime|Mystery|

55205,Interview (2007),Drama|

104356,Museum Hours (2013),Drama|

87975,Burn Notice: The Fall of Sam Axe (2011),Drama|Crime|Mystery|

55207,Cashback (2004),Drama|Comedy|

104361,Ain't Them Bodies Saints (2013),Drama|

6057,Biker Boyz (2003),Action|Drama|Crime|

55209,The Death and Life of Bobby Z (2007),Action|Drama|Thriller|Crime|

6058,Final Destination 2 (2003),Horror|Thriller|

6059,Recruit, The (2003),Action|Thriller|

6060,Guru, The (2002),Romance|Comedy|

6062,Lost in La Mancha (2002),Documentary|

6063,May (2002),Drama|Horror|

6064,Harder They Fall, The (1956),Film-Noir|Drama|

6067,Ordinary Decent Criminal (2000),Crime|Comedy|

6071,Two-Way Stretch (1960),Crime|Comedy|

104374,About Time (2013),Drama|Fantasy|Romance|

6073,Victim (1961),Drama|Crime|

38843,55 Days at Peking (1963),Drama|War|

6078,Firefox (1982),Action|Sci-Fi|Thriller|

55232,Resident Evil: Extinction (2007),Action|Sci-Fi|Horror|Thriller|

6081,Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982),Crime|Comedy|

6082,Grey Fox, The (1982),Western|Romance|

71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama|

88005,Laws of Gravity (1992),Drama|

55241,Mr. Woodcock (2007),Comedy|

6093,Last Unicorn, The (1982),Fantasy|Animation|Children|

55245,Good Luck Chuck (2007),Romance|Comedy|

55247,Into the Wild (2007),Action|Adventure|Drama|

6096,Making Love (1982),Drama|

55250,Game Plan, The (2007),Comedy|

6099,Megaforce (1982),Action|Sci-Fi|

38867,Freeze Frame (2004),Drama|Thriller|Crime|

6100,Midsummer Night's Sex Comedy, A (1982),Romance|Comedy|

6101,Missing (1982),Drama|Thriller|Mystery|

55253,Lust, Caution (Se, jie) (2007),Drama|Thriller|Romance|War|

6102,Missionary, The (1982),Comedy|

55255,Feast of Love (2007),Drama|Romance|

104406,Fill the Void (Lemale et ha'halal) (2012),Drama|

6104,Monty Python Live at the Hollywood Bowl (1982),Comedy|

6105,Moonlighting (1982),Drama|

55257,Postal (2007),Action|Thriller|Comedy|

6107,Night of the Shooting Stars (Notte di San Lorenzo, La) (1982),Drama|War|

6108,That Night in Varennes (Nuit de Varennes, La) (1982),Drama|

6109,One from the Heart (1982),Drama|Romance|

55261,Heartbreak Kid, The (2007),Drama|Romance|Comedy|

120799,Terminator Genisys (2015),Action|Sci-Fi|Adventure|Thriller|

104419,Justice League: Crisis on Two Earths (2010),Action|Sci-Fi|Animation|

6115,Personal Best (1982),Drama|

55267,Dan in Real Life (2007),Drama|Romance|Comedy|

6116,Pirate Movie, The (1982),Adventure|Comedy|Musical|

6117,Privates on Parade (1982),Drama|War|Comedy|

55269,Darjeeling Limited, The (2007),Adventure|Drama|Comedy|

38886,Squid and the Whale, The (2005),Drama|Comedy|

6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy|

55272,We Own the Night (2007),Drama|Crime|

6122,Richard Pryor Live on the Sunset Strip (1982),Documentary|Comedy|

55274,Elizabeth: The Golden Age (2007),Drama|

6123,Sunless (Sans Soleil) (1983),Documentary|

88042,Cornered (1945),Film-Noir|Thriller|

55276,Michael Clayton (2007),Drama|Thriller|

6125,Secret Policeman's Other Ball, The (1982),Documentary|Comedy|Musical|

55278,Sleuth (2007),Drama|Thriller|Mystery|

6127,Shoot the Moon (1982),Drama|

55280,Lars and the Real Girl (2007),Drama|Comedy|

55282,30 Days of Night (2007),Horror|Thriller|

55284,Rendition (2007),Drama|Thriller|

71668,Couples Retreat (2009),Romance|Comedy|

6134,Starstruck (1982),Comedy|Musical|

55286,Things We Lost in the Fire (2007),Drama|Romance|

6135,Still of the Night (1982),Thriller|Mystery|

71670,All About Steve (2009),Comedy|

55288,Reservation Road (2007),Drama|Thriller|

104441,Frozen Ground, The (2013),Drama|Thriller|Crime|

6138,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),Action|Thriller|

55290,Gone Baby Gone (2007),Drama|Crime|Mystery|

6139,Tempest (1982),Drama|Comedy|

6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy|

6144,Traviata, La (1982),Drama|Musical|

104457,You're Next (2011),Horror|Thriller|

6153,Zapped! (1982),Sci-Fi|Comedy|

71691,Fifty Dead Men Walking (2008),Action|Drama|Thriller|

6155,How to Lose a Guy in 10 Days (2003),Romance|Comedy|

6156,Shanghai Knights (2003),Action|Adventure|Comedy|

6157,Daredevil (2003),Action|Crime|

6158,Jungle Book 2, The (2003),Animation|Children|

6159,All the Real Girls (2003),Drama|Romance|

6160,Amandla! A Revolution in Four Part Harmony (2002),Documentary|Musical|

6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Thriller|Romance|

71700,Deadgirl (2008),Horror|

6166,Dennis the Menace (1993),Comedy|

6167,Stand-In (1937),Comedy|

6168,10 to Midnight (1983),Action|Adventure|Thriller|

6170,Black Stallion, The (1979),Adventure|Drama|Children|

6173,Into the West (1992),Adventure|Children|

88094,Upside Down: The Creation Records Story (2010),Documentary|

6176,Mr. Majestyk (1974),Action|Drama|

6177,Murphy's Law (1986),Action|

6178,Patch of Blue, A (1965),Drama|Romance|

6180,Q & A (1990),Drama|Crime|

6181,Red Badge of Courage, The (1951),Drama|War|

6182,Thrill of It All, The (1963),Comedy|

6183,Pillow Talk (1959),Romance|Comedy|Musical|

6184,Man Who Fell to Earth, The (1976),Sci-Fi|Drama|

6185,Dark Blue (2003),Action|Drama|Thriller|Crime|

6186,Gods and Generals (2003),Action|Drama|War|

6187,Life of David Gale, The (2003),Drama|Thriller|Crime|

6188,Old School (2003),Comedy|

6190,Lawless Heart, The (2003),Drama|Comedy|

6191,Navigators, The (2001),Drama|Comedy|

6193,Poolhall Junkies (2002),Drama|Thriller|Comedy|

6196,Cradle 2 the Grave (2003),Action|Drama|Thriller|Crime|

6197,Spider (2002),Drama|Mystery|

71732,I Sell the Dead (2008),Horror|Comedy|

6198,American Heart (1992),Drama|Crime|

88118,Perfect Host, The (2010),Drama|Thriller|Crime|

6200,Insignificance (1985),Drama|Comedy|

6201,Lady Jane (1986),Drama|Romance|

6202,Late Marriage (Hatuna Meuheret) (2001),Drama|Romance|Comedy|

71738,Shanghai Gesture, The (1941),Film-Noir|Drama|

6204,Meteor Man, The (1993),Comedy|

88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|IMAX|Mystery|

88127,Conan O'Brien Can't Stop (2011),Documentary|

71745,Where the Wild Things Are (2009),Adventure|Drama|Fantasy|IMAX|Children|

88129,Drive (2011),Film-Noir|Drama|Thriller|Crime|

6210,Volcano High (Whasango) (2001),Action|Comedy|

88131,Love Crime (Crime d'amour) (2010),Thriller|Crime|Mystery|

55363,Assassination of Jesse James by the Coward Robert Ford, The (2007),Western|Drama|Crime|

6212,Bringing Down the House (2003),Comedy|

6213,Tears of the Sun (2003),Action|Drama|Thriller|

6214,Irreversible (Irréversible) (2002),Drama|Thriller|Crime|Mystery|

6215,Laurel Canyon (2002),Drama|

6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama|

104520,Crimson Permanent Assurance, The (1983),Adventure|Comedy|

6218,Bend It Like Beckham (2002),Drama|Romance|Comedy|

6219,Hunted, The (2003),Action|Drama|Thriller|

6220,Willard (2003),Drama|Horror|Thriller|

55373,Breaking Point, The (1950),Film-Noir|Drama|Crime|

88140,Captain America: The First Avenger (2011),Action|Sci-Fi|Adventure|Thriller|War|

6222,Prozac Nation (2001),Drama|

6223,Spun (2001),Drama|Crime|Comedy|

38992,Two for the Money (2005),Drama|

6225,King of Kings (1961),Drama|

6226,Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975),Drama|

38994,Separate Lies (2005),Drama|Thriller|Romance|

6228,Talk of the Town, The (1942),Thriller|Romance|Comedy|

6230,Bang the Drum Slowly (1973),Drama|

6231,Benny Goodman Story, The (1955),Drama|Musical|

6233,Born Yesterday (1993),Romance|Comedy|

6234,Equus (1977),Drama|Mystery|

6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War|

6236,Fear Strikes Out (1957),Drama|

6238,Green Card (1990),Drama|Romance|Comedy|

6239,Journey to the Center of the Earth (1959),Sci-Fi|Adventure|Children|

55391,10th & Wolf (2006),Drama|Thriller|Crime|

6241,Pauline at the Beach (Pauline à la Plage) (1983),Drama|Romance|Comedy|

6242,Ringu (Ring) (1998),Horror|Thriller|Mystery|

88163,Crazy, Stupid, Love. (2011),Drama|Romance|Comedy|

6243,Ringu 2 (Ring 2) (1999),Horror|Mystery|

6244,Salaam Bombay! (1988),Drama|

6245,Sweet Charity (1969),Drama|Romance|Comedy|Musical|

6247,Women in Love (1969),Drama|Romance|

6250,Dreamcatcher (2003),Sci-Fi|Drama|Horror|Thriller|

6251,Piglet's Big Movie (2003),Animation|Children|

6252,View from the Top (2003),Romance|Comedy|

6254,Awful Truth, The (1937),Romance|Comedy|

55406,Civic Duty (2006),Drama|Thriller|

6256,House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976),Horror|Thriller|Mystery|

55408,The Killing Floor (2007),Horror|Crime|Mystery|

6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Documentary|Drama|

88179,One Day (2011),Drama|Romance|

104563,Too Hot to Handle (1938),Adventure|Romance|Comedy|

6260,Robe, The (1953),Drama|

6261,Wind (1992),Action|Romance|

6263,Basic (2003),Drama|Thriller|War|

6264,Core, The (2003),Action|Sci-Fi|Drama|Thriller|

6265,Head of State (2003),Comedy|

6266,What a Girl Wants (2003),Drama|Romance|Comedy|

6267,Assassination Tango (2002),Drama|Thriller|

6269,Stevie (2002),Documentary|

6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy|

6271,Day for Night (La Nuit Américaine) (1973),Drama|Romance|Comedy|

6273,In a Lonely Place (1950),Film-Noir|Drama|Romance|Mystery|

6278,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),Documentary|

6279,Good Thief, The (2002),Drama|Crime|

6280,Man Apart, A (2003),Action|Drama|Thriller|Crime|

6281,Phone Booth (2002),Drama|Thriller|

6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Sci-Fi|Thriller|Animation|

39052,Star Wreck: In the Pirkinning (2005),Action|Sci-Fi|Comedy|

6285,Levity (2003),Drama|

6286,Man Without a Past, The (Mies vailla menneisyyttä) (2002),Drama|Crime|Comedy|

71823,New York, I Love You (2009),Drama|Romance|

6287,Anger Management (2003),Comedy|

6288,Better Luck Tomorrow (2002),Drama|Crime|

6290,House of 1000 Corpses (2003),Horror|

55442,Persepolis (2007),Drama|Animation|

6291,Lilya 4-Ever (Lilja 4-ever) (2002),Drama|Crime|

55444,Control (2007),Drama|

6293,XX/XY (2002),Drama|Romance|

6294,Bulletproof Monk (2003),Action|Sci-Fi|Adventure|

6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy|

6296,Mighty Wind, A (2003),Comedy|Musical|

6297,Holes (2003),Adventure|Comedy|Mystery|Children|

6298,Malibu's Most Wanted (2003),Crime|Comedy|

6299,Winged Migration (Peuple migrateur, Le) (2001),Documentary|

55451,The Jane Austen Book Club (2007),Drama|Romance|Comedy|

6300,Flickering Lights (Blinkende lygter) (2000),Action|Crime|Comedy|

6301,Straw Dogs (1971),Drama|Thriller|

6302,Beginning of the End (1957),Sci-Fi|

6303,Andromeda Strain, The (1971),Sci-Fi|Mystery|

71838,Law Abiding Citizen (2009),Drama|Thriller|

6304,Brainscan (1994),Sci-Fi|Horror|Thriller|Comedy|

6305,Fahrenheit 451 (1966),Sci-Fi|Drama|

71840,Flame and the Arrow, The (1950),Action|Adventure|Romance|

6308,Legal Eagles (1986),Crime|Romance|Comedy|

6310,Memories of Me (1988),Drama|Comedy|

55462,Frostbitten (Frostbiten) (2006),Horror|Comedy|

6311,Other Side of Heaven, The (2001),Adventure|Drama|

6312,Private Function, A (1984),Comedy|

6313,Sibling Rivalry (1990),Comedy|

6314,Undercover Blues (1993),Crime|Comedy|

88235,Guard, The (2011),Crime|Comedy|

6315,Wildcats (1986),Comedy|

55467,Jonny Vang (2003),Drama|Comedy|Mystery|

6316,Wiz, The (1978),Adventure|Fantasy|Comedy|Children|Musical|

88237,Griff the Invisible (2011),Drama|Romance|Comedy|

6320,Scenes from a Mall (1991),Comedy|

6322,Confidence (2003),Thriller|Crime|

6323,Identity (2003),Horror|Thriller|Crime|Mystery|

6325,Real Cancun, The (2003),Documentary|

6326,City of Ghosts (2002),Drama|Thriller|Crime|

6327,Decade Under the Influence, A (2003),Documentary|

6329,Manic (2001),Drama|

88248,Quarantine 2: Terminal (2011),Sci-Fi|Horror|Mystery|

6330,People I Know (2002),Drama|Crime|

6331,Spellbound (2002),Documentary|

6332,Lizzie McGuire Movie, The (2003),Romance|Comedy|Children|

6333,X2: X-Men United (2003),Action|Sci-Fi|Adventure|Thriller|

6335,Dancer Upstairs, The (2002),Drama|Thriller|Crime|

6337,Owning Mahowny (2003),Drama|Thriller|Crime|

6338,Daddy Day Care (2003),Comedy|Children|

6339,Man on the Train (Homme du train, L') (2002),Drama|Comedy|

104642,Sealed Cargo (1951),Thriller|War|

6340,Only the Strong Survive - A Celebration of Soul (2002),Documentary|Musical|

55492,Last Winter, The (2006),Horror|

71876,Amelia (2009),Drama|

71878,Stepfather, The (2009),Horror|Thriller|

6344,101 Reykjavik (101 Reykjavík) (2000),Drama|Romance|Comedy|

6345,Chorus Line, A (1985),Drama|Comedy|Musical|

55498,Silk (2007),Adventure|Drama|Romance|

6347,Beat Street (1984),Drama|Musical|

6348,Breakin' 2: Electric Boogaloo (1984),Musical|

6349,Breakin' (1984),Drama|Musical|

6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Sci-Fi|Adventure|Fantasy|Animation|Children|

6355,Girls, Les (1957),Musical|

55507,Mary, Queen of Scots (1971),Drama|

6356,Gunfight at the O.K. Corral (1957),Western|

6357,High Society (1956),Romance|Comedy|Musical|

6358,Kiss Me Kate (1953),Romance|Comedy|Musical|

88278,Phantom (1922),Drama|Fantasy|Romance|

71899,Mary and Max (2009),Drama|Animation|Comedy|

6365,Matrix Reloaded, The (2003),Action|Sci-Fi|Adventure|Thriller|IMAX|

55517,I Want Someone to Eat Cheese With (2006),Comedy|

6366,Dracula: Pages from a Virgin's Diary (2001),Horror|Mystery|

6367,Down with Love (2003),Romance|Comedy|
